-00.000000268400	-24.00000
-00.000000268200	-24.00000
-00.000000268000	-24.00000
-00.000000267800	-24.40000
-00.000000267600	-24.40000
-00.000000267400	-24.40000
-00.000000267200	-24.40000
-00.000000267000	-24.40000
-00.000000266800	-24.40000
-00.000000266600	-24.80000
-00.000000266400	-24.80000
-00.000000266200	-24.40000
-00.000000266000	-24.40000
-00.000000265800	-24.40000
-00.000000265600	-24.40000
-00.000000265400	-24.40000
-00.000000265200	-24.40000
-00.000000265000	-24.00000
-00.000000264800	-24.00000
-00.000000264600	-24.00000
-00.000000264400	-24.00000
-00.000000264200	-24.00000
-00.000000264000	-24.00000
-00.000000263800	-24.00000
-00.000000263600	-24.00000
-00.000000263400	-24.00000
-00.000000263200	-24.00000
-00.000000263000	-24.00000
-00.000000262800	-24.40000
-00.000000262600	-24.40000
-00.000000262400	-24.40000
-00.000000262200	-24.40000
-00.000000262000	-24.40000
-00.000000261800	-24.80000
-00.000000261600	-24.80000
-00.000000261400	-24.80000
-00.000000261200	-24.80000
-00.000000261000	-24.80000
-00.000000260800	-24.80000
-00.000000260600	-24.80000
-00.000000260400	-24.40000
-00.000000260200	-24.40000
-00.000000260000	-24.00000
-00.000000259800	-24.00000
-00.000000259600	-24.00000
-00.000000259400	-23.60000
-00.000000259200	-23.60000
-00.000000259000	-23.60000
-00.000000258800	-24.00000
-00.000000258600	-24.00000
-00.000000258400	-24.40000
-00.000000258200	-24.40000
-00.000000258000	-24.40000
-00.000000257800	-24.80000
-00.000000257600	-24.80000
-00.000000257400	-24.80000
-00.000000257200	-24.80000
-00.000000257000	-24.40000
-00.000000256800	-24.40000
-00.000000256600	-24.40000
-00.000000256400	-24.40000
-00.000000256200	-24.40000
-00.000000256000	-24.00000
-00.000000255800	-24.00000
-00.000000255600	-24.00000
-00.000000255400	-24.00000
-00.000000255200	-24.00000
-00.000000255000	-24.00000
-00.000000254800	-24.40000
-00.000000254600	-24.40000
-00.000000254400	-24.40000
-00.000000254200	-24.40000
-00.000000254000	-24.40000
-00.000000253800	-24.40000
-00.000000253600	-24.40000
-00.000000253400	-24.40000
-00.000000253200	-24.40000
-00.000000253000	-24.00000
-00.000000252800	-24.00000
-00.000000252600	-24.00000
-00.000000252400	-24.00000
-00.000000252200	-24.00000
-00.000000252000	-24.00000
-00.000000251800	-24.00000
-00.000000251600	-24.00000
-00.000000251400	-24.00000
-00.000000251200	-24.00000
-00.000000251000	-24.00000
-00.000000250800	-24.00000
-00.000000250600	-24.00000
-00.000000250400	-24.00000
-00.000000250200	-24.00000
-00.000000250000	-24.00000
-00.000000249800	-24.40000
-00.000000249600	-24.40000
-00.000000249400	-24.40000
-00.000000249200	-24.40000
-00.000000249000	-24.40000
-00.000000248800	-24.40000
-00.000000248600	-24.40000
-00.000000248400	-24.40000
-00.000000248200	-24.40000
-00.000000248000	-24.00000
-00.000000247800	-24.40000
-00.000000247600	-24.40000
-00.000000247400	-24.40000
-00.000000247200	-24.40000
-00.000000247000	-24.40000
-00.000000246800	-24.40000
-00.000000246600	-24.40000
-00.000000246400	-24.40000
-00.000000246200	-24.40000
-00.000000246000	-24.40000
-00.000000245800	-24.40000
-00.000000245600	-24.40000
-00.000000245400	-24.40000
-00.000000245200	-24.40000
-00.000000245000	-24.40000
-00.000000244800	-24.80000
-00.000000244600	-24.80000
-00.000000244400	-24.80000
-00.000000244200	-24.80000
-00.000000244000	-24.80000
-00.000000243800	-25.20000
-00.000000243600	-25.20000
-00.000000243400	-25.20000
-00.000000243200	-25.20000
-00.000000243000	-24.80000
-00.000000242800	-24.80000
-00.000000242600	-24.80000
-00.000000242400	-24.40000
-00.000000242200	-24.40000
-00.000000242000	-24.00000
-00.000000241800	-24.00000
-00.000000241600	-24.00000
-00.000000241400	-24.00000
-00.000000241200	-24.00000
-00.000000241000	-24.00000
-00.000000240800	-24.00000
-00.000000240600	-24.00000
-00.000000240400	-24.00000
-00.000000240200	-24.00000
-00.000000240000	-24.00000
-00.000000239800	-24.00000
-00.000000239600	-24.00000
-00.000000239400	-24.00000
-00.000000239200	-24.00000
-00.000000239000	-24.00000
-00.000000238800	-24.00000
-00.000000238600	-24.00000
-00.000000238400	-24.00000
-00.000000238200	-24.00000
-00.000000238000	-24.00000
-00.000000237800	-24.40000
-00.000000237600	-24.40000
-00.000000237400	-24.40000
-00.000000237200	-24.40000
-00.000000237000	-24.40000
-00.000000236800	-24.40000
-00.000000236600	-24.80000
-00.000000236400	-24.80000
-00.000000236200	-24.40000
-00.000000236000	-24.40000
-00.000000235800	-24.40000
-00.000000235600	-24.40000
-00.000000235400	-24.40000
-00.000000235200	-24.40000
-00.000000235000	-24.00000
-00.000000234800	-24.00000
-00.000000234600	-24.00000
-00.000000234400	-24.00000
-00.000000234200	-24.00000
-00.000000234000	-24.00000
-00.000000233800	-24.00000
-00.000000233600	-24.00000
-00.000000233400	-24.00000
-00.000000233200	-24.00000
-00.000000233000	-24.00000
-00.000000232800	-24.00000
-00.000000232600	-24.00000
-00.000000232400	-24.00000
-00.000000232200	-24.00000
-00.000000232000	-23.60000
-00.000000231800	-23.60000
-00.000000231600	-23.60000
-00.000000231400	-23.60000
-00.000000231200	-23.60000
-00.000000231000	-23.60000
-00.000000230800	-24.00000
-00.000000230600	-24.00000
-00.000000230400	-24.40000
-00.000000230200	-24.40000
-00.000000230000	-24.40000
-00.000000229800	-24.80000
-00.000000229600	-24.80000
-00.000000229400	-24.80000
-00.000000229200	-24.80000
-00.000000229000	-24.40000
-00.000000228800	-24.40000
-00.000000228600	-24.40000
-00.000000228400	-24.40000
-00.000000228200	-24.40000
-00.000000228000	-24.00000
-00.000000227800	-24.00000
-00.000000227600	-24.00000
-00.000000227400	-24.00000
-00.000000227200	-24.00000
-00.000000227000	-23.60000
-00.000000226800	-23.60000
-00.000000226600	-23.60000
-00.000000226400	-23.60000
-00.000000226200	-23.60000
-00.000000226000	-23.60000
-00.000000225800	-24.00000
-00.000000225600	-24.00000
-00.000000225400	-24.00000
-00.000000225200	-24.00000
-00.000000225000	-24.00000
-00.000000224800	-24.00000
-00.000000224600	-24.00000
-00.000000224400	-24.00000
-00.000000224200	-24.00000
-00.000000224000	-23.60000
-00.000000223800	-24.00000
-00.000000223600	-24.00000
-00.000000223400	-24.00000
-00.000000223200	-24.00000
-00.000000223000	-24.00000
-00.000000222800	-24.00000
-00.000000222600	-24.40000
-00.000000222400	-24.40000
-00.000000222200	-24.00000
-00.000000222000	-24.00000
-00.000000221800	-24.00000
-00.000000221600	-24.00000
-00.000000221400	-24.00000
-00.000000221200	-24.00000
-00.000000221000	-23.60000
-00.000000220800	-23.60000
-00.000000220600	-23.60000
-00.000000220400	-23.60000
-00.000000220200	-23.60000
-00.000000220000	-23.60000
-00.000000219800	-24.00000
-00.000000219600	-24.00000
-00.000000219400	-24.00000
-00.000000219200	-24.00000
-00.000000219000	-24.00000
-00.000000218800	-24.00000
-00.000000218600	-24.40000
-00.000000218400	-24.40000
-00.000000218200	-24.00000
-00.000000218000	-24.00000
-00.000000217800	-24.00000
-00.000000217600	-24.00000
-00.000000217400	-24.00000
-00.000000217200	-24.00000
-00.000000217000	-23.60000
-00.000000216800	-23.60000
-00.000000216600	-23.60000
-00.000000216400	-23.60000
-00.000000216200	-23.60000
-00.000000216000	-23.60000
-00.000000215800	-23.60000
-00.000000215600	-23.60000
-00.000000215400	-23.60000
-00.000000215200	-23.60000
-00.000000215000	-23.60000
-00.000000214800	-24.00000
-00.000000214600	-24.00000
-00.000000214400	-24.40000
-00.000000214200	-24.40000
-00.000000214000	-24.40000
-00.000000213800	-24.40000
-00.000000213600	-24.40000
-00.000000213400	-24.40000
-00.000000213200	-24.40000
-00.000000213000	-24.00000
-00.000000212800	-24.00000
-00.000000212600	-24.00000
-00.000000212400	-24.00000
-00.000000212200	-24.00000
-00.000000212000	-24.00000
-00.000000211800	-24.00000
-00.000000211600	-24.00000
-00.000000211400	-24.00000
-00.000000211200	-24.00000
-00.000000211000	-24.00000
-00.000000210800	-24.00000
-00.000000210600	-24.00000
-00.000000210400	-24.00000
-00.000000210200	-24.00000
-00.000000210000	-23.60000
-00.000000209800	-23.60000
-00.000000209600	-23.60000
-00.000000209400	-23.60000
-00.000000209200	-23.60000
-00.000000209000	-23.60000
-00.000000208800	-24.00000
-00.000000208600	-24.00000
-00.000000208400	-24.00000
-00.000000208200	-24.00000
-00.000000208000	-24.00000
-00.000000207800	-24.00000
-00.000000207600	-24.00000
-00.000000207400	-24.00000
-00.000000207200	-24.00000
-00.000000207000	-24.00000
-00.000000206800	-24.00000
-00.000000206600	-24.00000
-00.000000206400	-24.00000
-00.000000206200	-24.00000
-00.000000206000	-24.00000
-00.000000205800	-24.00000
-00.000000205600	-24.00000
-00.000000205400	-24.00000
