Record Length,2.500000e+03,,  -0.000000031000,   0.00000,
Sample Interval,1.000000e-10,,  -0.000000030900,   0.00000,
Trigger Point,3.100000000000e+02,,  -0.000000030800,   0.00000,
,,,  -0.000000030700,   0.00000,
,,,  -0.000000030600,   0.00000,
,,,  -0.000000030500,   0.00000,
Source,CH1,,  -0.000000030400,   0.00000,
Vertical Units,V,,  -0.000000030300,   0.00000,
Vertical Scale,1.000000e+01,,  -0.000000030200,   0.00000,
Vertical Offset,-5.600000e+00,,  -0.000000030100,   0.40000,
Horizontal Units,s,,  -0.000000030000,   0.40000,
Horizontal Scale,2.500000e-08,,  -0.000000029900,   0.40000,
Pt Fmt,Y,,  -0.000000029800,   0.40000,
Yzero,0.000000e+00,,  -0.000000029700,   0.40000,
Probe Atten,1.000000e+01,,  -0.000000029600,   0.40000,
Model Number,TDS1001B,,  -0.000000029500,   0.40000,
Serial Number,C059827,,  -0.000000029400,   0.40000,
Firmware Version,FV:v22.01,,  -0.000000029300,   0.40000,
,,,-00.000000029200,   0.40000,
,,,-00.000000029100,   0.40000,
,,,-00.000000029000,   0.40000,
,,,-00.000000028900,   0.00000,
,,,-00.000000028800,   0.00000,
,,,-00.000000028700,   0.00000,
,,,-00.000000028600,   0.00000,
,,,-00.000000028500,  -0.40000,
,,,-00.000000028400,  -0.40000,
,,,-00.000000028300,  -0.40000,
,,,-00.000000028200,  -0.40000,
,,,-00.000000028100,  -0.40000,
,,,-00.000000028000,  -0.40000,
,,,-00.000000027900,  -0.40000,
,,,-00.000000027800,  -0.40000,
,,,-00.000000027700,  -0.40000,
,,,-00.000000027600,  -0.40000,
,,,-00.000000027500,   0.00000,
,,,-00.000000027400,   0.00000,
,,,-00.000000027300,   0.00000,
,,,-00.000000027200,   0.00000,
,,,-00.000000027100,   0.00000,
,,,-00.000000027000,   0.40000,
,,,-00.000000026900,   0.40000,
,,,-00.000000026800,   0.40000,
,,,-00.000000026700,   0.40000,
,,,-00.000000026600,   0.40000,
,,,-00.000000026500,   0.40000,
,,,-00.000000026400,   0.40000,
,,,-00.000000026300,   0.40000,
,,,-00.000000026200,   0.40000,
,,,-00.000000026100,   0.40000,
,,,-00.000000026000,   0.40000,
,,,-00.000000025900,   0.40000,
,,,-00.000000025800,   0.40000,
,,,-00.000000025700,   0.40000,
,,,-00.000000025600,   0.40000,
,,,-00.000000025500,   0.40000,
,,,-00.000000025400,   0.40000,
,,,-00.000000025300,   0.40000,
,,,-00.000000025200,   0.40000,
,,,-00.000000025100,   0.40000,
,,,-00.000000025000,   0.40000,
,,,-00.000000024900,   0.40000,
,,,-00.000000024800,   0.40000,
,,,-00.000000024700,   0.40000,
